,F0_01-0_1,F0_1-0_2,F0_2-0_5,F0_5-1,F1-2,F2-4,F4-8,F8-16,F16-25,F25-35,F35-50,F50-63,F63-75,F75-88,F88-105,F105-125,F125-150,F150-177,F177-210,F210-250,F250-300,F300-354,F354-420,F420-500,F500-600,F600-707,F707-850,F850-1000,F1000-1190,F1190-1410,F1410-1680,F1680-2000,Kf,logK,porosity,litho_measured,soil_class,litho_main,K_Barr,K_AlyamaniSen,K_Shepherd,K_VanBaaren,K_Bear_KozenyCarman
426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.22,0.19,0.26,0.53,1.1,1.5,1.76,2.39,5.58,11.76,20.6,21.76,18.79,10.76,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.2041199826559248,0.47988679245283,Z,zs1,Z,0.037857685455669775,0.03908436929272617,0.023836331644351796,0.02296654638765467,0.05134648259942064
427,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.68,0.6,0.53,0.89,0.7,0.83,1.73,4.12,7.04,10.26,11.13,12.86,14.1,14.51,10.74,6.58,2.28,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.7160033436347992,0.434603773584906,Z,zs1,Z,0.009589809025439823,0.00964065595289586,0.012101061931923101,0.013199958025723914,0.013006684279024457
428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.2,0.18,0.29,0.74,1.38,2.06,2.31,3.68,7.82,15.14,20.22,21.34,16.23,7.14,1.11,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.1760912590556811,0.408528301886792,Z,zs1,Z,0.041695867442206845,0.04277144218440239,0.02811761109393917,0.031003198300367605,0.056552219353082106
429,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.51,0.44,0.37,0.52,0.69,0.7,1.0,2.59,6.9,13.61,18.41,20.78,17.44,10.34,4.3,1.11,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.7558748556724915,0.420528301886792,Z,zs1,Z,0.013727242892503173,0.014277545472656894,0.010012812924538763,0.008047463647364118,0.018618297178872388
430,0.0,0.006065,2.869421,1.353753,4.48747,8.888524,13.829317,20.610982,16.627008,12.295464,10.466517,4.410805,1.88403,1.100208,0.915931,0.242133,0.012371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.099999999999999e-06,-5.214670164989233,,K,ks3,K,1.1185747795870822e-06,6.412116722097437e-07,0.00016037807237643346,2.4501583454779034e-06,1.5171260409850846e-06
431,0.0,0.0,0.099559,1.174815,0.955261,2.047302,3.42497,5.407566,4.775316,4.325752,5.584705,4.394912,3.522045,3.21872,3.363902,2.904721,2.617034,2.219093,2.324613,2.28733,2.421827,2.365686,2.482407,2.446455,3.011367,3.905042,5.534686,4.72966,4.146331,4.188101,5.644588,4.476233,0.0001,-4.0,,V,p,K,1.3860110674449996e-05,0.0010615900318165403,0.0094382416421574,0.031628816251488556,1.879850611588585e-05
432,0.0,0.0,1.043347,2.884819,4.131501,8.184828,13.162659,18.774316,16.213262,13.702427,12.422919,5.225108,2.146488,1.047763,0.711777,0.307502,0.041282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3e-05,-4.638272163982407,,K,ks3,K,1.2122111325965962e-06,1.211288203218829e-06,0.00019512365309642233,2.2982056787859105e-06,1.6441252833478042e-06
433,0.0,0.0,0.46937,2.478777,2.913377,5.566583,8.354105,14.978503,17.092988,15.724298,16.015018,8.093993,4.03553,2.305716,1.454065,0.498963,0.018714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,-3.3010299956639813,,L,lz1,L,2.5880590811149283e-06,2.3793218782087265e-06,0.0003463863785853894,9.910038821076076e-06,3.5101916288661602e-06
434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008047,0.119091,0.270683,0.453093,0.61415,1.538341,4.095422,9.694316,17.045652,23.212684,20.414198,15.474004,6.556575,0.503745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.041392685158225,,Z,zs1,Z,0.03868054061847131,0.04063830406499853,0.020663492914530866,0.016760804685360984,0.052462523313217234
435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145407,0.058745,0.0,0.0,0.01133,0.229271,0.424758,0.57545,0.714521,2.326684,6.379723,13.7376,21.109179,24.23184,18.014947,9.612858,2.427687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.8512583487190752,,Z,zs1,Z,0.033884002012504286,0.03564411105660747,0.01767496458908632,0.01704188542325783,0.04595696484855283
436,0.0,0.0,0.239339,2.700019,1.237609,2.257449,4.043831,8.433269,10.779863,12.107961,15.542345,9.767575,6.266259,4.843221,4.361048,3.065819,2.201399,1.981617,2.705648,2.713605,2.151939,1.44304,0.945807,0.203234,0.008104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,-1.431798275933005,,L,lz3,L,1.5646402813858914e-05,3.4230209956326794e-07,0.0008916840480403169,6.344074658594713e-05,2.1221259043056813e-05
437,0.0,0.0,0.0,0.0,0.135261,0.513828,0.898442,1.481841,1.436378,1.363046,1.683564,1.370564,1.138816,1.075432,1.637786,3.399211,8.182574,12.463178,16.697931,16.795814,13.386744,7.685412,4.362332,1.733989,0.41787,0.700973,1.099219,0.339796,0.0,0.0,0.0,0.0,4.0,0.6020599913279624,,Z,zs2,Z,0.003997930009016043,0.0031799974041815436,0.011851902978730048,0.007093458176972882,0.005422403434621492
438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106123,0.303023,0.357387,0.394484,1.15427,4.564217,10.288029,17.664725,22.113081,21.504011,13.091342,7.260779,1.198529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.8750612633917001,,Z,zs1,Z,0.027955815678313675,0.029472937623541185,0.015310931194218282,0.011935990817379743,0.03791654946681812
439,0.0,0.0,1.068637,1.303525,2.760937,5.76482,9.021018,10.83637,5.583365,2.664147,2.282426,1.812988,1.705869,2.090262,3.123255,3.883764,5.059165,5.649535,6.641459,6.640866,6.480389,5.709601,5.189673,3.396688,1.232682,0.098559,0.0,0.0,0.0,0.0,0.0,0.0,1.5000000000000002e-05,-4.823908740944319,,K,kz1,K,1.5413287278154355e-06,0.0005548363457626792,0.003998436439210815,1.0110977022818533e-06,2.0905083802715597e-06
440,0.0,0.0,0.267122,1.300287,1.768928,3.483903,5.04858,6.626753,5.339579,3.68836,2.987766,1.982065,1.871485,2.285295,3.433283,4.553193,6.381757,7.36069,8.748071,8.991059,8.532095,6.458906,4.705678,2.335984,0.616769,0.380639,0.642369,0.209384,0.0,0.0,0.0,0.0,1.3e-06,-5.886056647693163,,K,kz3,K,4.643813797246442e-06,0.0009555037108685745,0.006876134429971094,0.0007102749087882476,6.298417387784422e-06
441,0.0,0.0,0.19158,1.025891,1.404385,2.835751,4.098833,5.117573,3.861515,2.504223,2.320209,1.995702,2.10581,2.657375,4.03426,5.341173,7.268789,7.984018,9.01732,8.977186,8.614163,6.914389,5.51147,3.204113,1.309243,0.752085,0.754899,0.198044,0.0,0.0,0.0,0.0,8.1e-05,-4.091514981121351,,K,kz3,K,9.062282561282986e-06,0.0009926844999717948,0.00805894390563195,0.0005299735182565174,1.2291198689069927e-05
442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004473,0.202307,0.151738,0.357741,0.428923,0.556757,1.15607,2.939157,5.597176,9.070271,10.450126,11.820461,11.903303,11.59475,9.608506,8.497045,6.334395,3.979355,2.319714,1.711429,1.069131,0.247171,0.0,0.0,0.0,9.3,0.9684829485539352,,Z,zs1,Z,0.012875571467621541,0.013312265188953,0.014981534732878247,0.009261105414392684,0.017463172889794664
443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143228,0.20366,0.499993,0.637114,0.783636,1.293961,2.799809,5.168889,8.992856,11.715143,15.030181,16.380949,15.404842,10.399741,6.15415,1.896073,0.048807,0.350277,1.336466,0.686207,0.074017,0.0,0.0,0.0,4.7,0.6720978579357175,,Z,zs1,Z,0.013758930431008787,0.014092197972407112,0.013186736755508986,0.010182369781793743,0.018661275074243252
444,0.0,0.0,0.0,0.0,0.940669,2.152594,4.107155,7.9585,8.961363,10.112644,15.655304,12.29859,9.097301,7.557993,6.93391,4.729406,2.698273,1.422099,1.571846,1.516066,1.14533,0.806736,0.303385,0.030837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,-2.8239087409443187,,L,lz3,L,3.740082390218572e-05,2.285232454762871e-06,0.0011815373188331234,8.42275849778994e-05,5.0726840021593695e-05
445,0.0,0.0,0.0,0.0,0.737958,1.840857,3.493547,6.870099,8.251223,10.081671,16.753318,13.107368,9.373709,7.500383,6.636409,4.370907,2.388821,1.240013,1.443236,1.406951,1.155312,0.932403,0.594807,0.06518,0.004526,0.240048,0.555257,0.507951,0.398576,0.049472,0.0,0.0,0.00048,-3.318758762624413,,L,lz3,L,5.8616748026751396e-05,1.2807777841909101e-05,0.001246952858727745,0.0001011428221713583,7.950205609147866e-05
446,0.0,0.0,0.156881,1.48309,1.114183,2.383437,3.563473,5.048219,4.380936,3.124615,2.514736,1.761168,1.778421,2.298295,3.651272,4.977214,6.809615,7.491617,8.601891,8.817814,8.606899,6.881644,5.541462,3.446184,1.710205,1.138167,1.377166,1.082051,0.259344,0.0,0.0,0.0,7.1e-05,-4.1487416512809245,,K,kz3,K,1.1673846587223308e-05,0.0010124912480202284,0.008642310982013535,0.0007635081558752983,1.583327013905961e-05
447,0.0,0.0,0.388429,2.955051,2.466845,5.241625,8.845642,14.502046,13.931224,12.245358,12.902491,6.933659,4.123069,3.334192,3.366785,2.447898,1.339217,0.625487,0.931868,1.102226,0.948517,0.736873,0.578577,0.052922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026,-2.585026652029182,,K,ks4,L,2.511515318562069e-06,3.974815535351538e-06,0.00040467670398564335,2.14680008392911e-06,3.4063751138122537e-06
448,0.0,0.0,0.0,0.0,0.187065,0.611476,1.03402,1.47811,1.332483,1.62318,3.71063,5.539323,7.548474,10.228558,14.235254,14.442639,12.303299,7.861345,5.907435,4.622289,3.629644,2.392323,1.238013,0.074442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,-0.8860566476931632,,Z,zs2,Z,0.002133012108908599,0.0020563227085391125,0.004207109338085181,0.0021751055046341328,0.00289301017260225
449,0.0,0.0,0.521508,2.972334,3.252336,6.270337,9.192313,12.884288,11.310004,9.710041,12.400223,9.365899,6.697362,5.162784,4.208144,2.324688,0.853506,0.267398,0.631813,0.731733,0.589243,0.440635,0.18994,0.023473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3e-05,-4.031517051446065,,K,ks4,L,1.298987998009056e-06,1.231666107864802e-05,0.0004608477147840198,1.4884239240564922e-06,1.761820983872091e-06
450,0.0,0.0,0.259908,2.329592,1.554049,2.960139,4.75986,7.104317,6.682039,7.100455,13.152561,13.052821,11.004417,9.539689,8.408171,4.943255,1.843418,0.451811,1.006441,1.480498,1.217111,0.798668,0.315646,0.035134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,-1.9208187539523751,,K,ks4,L,7.290193543888562e-06,3.219334825949258e-05,0.001327165923525189,3.8109874206989246e-05,9.887709495235973e-06
451,0.0,0.0,0.218614,2.160841,1.209878,2.272276,3.758263,5.753928,5.678079,6.732908,14.005113,14.486393,12.267048,10.494342,8.983273,5.085527,1.899225,0.572495,1.029595,1.205815,0.980798,0.735873,0.43955,0.030168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,-1.337242168318426,,L,lz3,L,1.8252811176329914e-05,9.90087587866277e-06,0.0014615103177567708,0.00011337942143056324,2.4756337852544855e-05
452,0.0,0.0,0.174648,1.552024,1.083874,2.702928,4.998416,8.39397,8.61999,7.801512,8.376987,5.407087,3.924371,3.419705,3.497316,3.031571,3.269099,3.957386,5.781809,6.96566,6.889733,4.67924,2.640718,0.845994,0.114106,0.300158,0.546309,0.759238,0.266151,0.0,0.0,0.0,6.799999999999999e-06,-5.167491087293763,,K,kz3,K,8.58304250936424e-06,4.7477619252341604e-05,0.00184010552001365,5.768922003154447e-06,1.1641204092448168e-05
453,0.0,0.0,0.0,0.0,0.898499,1.980094,3.961248,9.211633,12.196538,15.269449,21.743502,13.129911,7.112808,4.331131,3.024489,1.597141,0.720223,0.570712,1.220632,1.406069,0.978342,0.556659,0.090919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,-2.920818753952376,,L,lz3,L,4.954619358269283e-05,2.029013346114435e-05,0.0007790303591439491,0.00012179823505910125,6.719963822511653e-05
454,0.0,0.0,0.0,0.146632,0.648488,0.587595,1.725089,4.270191,6.783935,11.209758,21.45306,15.757951,9.350298,5.46831,3.183613,1.850663,2.268576,2.849423,3.406489,3.156242,2.733453,1.948992,1.121861,0.079382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,-1.3098039199714864,,L,lz3,L,0.0002451748174093563,0.0001991125483410887,0.001271491046476499,0.00018491948113945848,0.0003325312771872129
455,0.0,0.0,0.0,0.230675,1.178061,1.124765,2.874255,5.662168,7.291664,10.430526,20.359172,16.381448,10.884754,7.647809,5.854682,3.473528,1.833517,0.923592,0.978129,0.843888,0.7017,0.800439,0.499132,0.026097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,-1.4436974992327127,,L,lz3,L,0.00010353337068660451,5.076151538049639e-05,0.0012009435261049503,0.00013579795867449748,0.00014042259457842642
456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068634,0.178307,0.518639,1.611739,2.228976,2.71767,4.135382,6.683574,11.717455,14.983018,17.335254,15.711746,11.710485,6.403187,3.262625,0.731874,0.001436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.3222192947339193,,Z,zs1,Z,0.009318002864402226,0.009378514718885234,0.010309528005842877,0.007073467508740308,0.012638032837444
457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014625,0.486554,1.260112,1.596095,1.741848,2.363573,3.911828,7.877746,11.676814,15.752613,17.024505,15.414344,10.059766,6.004899,2.255935,0.322635,0.523138,1.077525,0.555224,0.080221,0.0,0.0,0.0,5.4,0.7323937598229685,,Z,zs1,Z,0.013397534920249223,0.01361979071333911,0.013293984681171196,0.010097722419862131,0.018171113351956942
458,0.0,0.0,0.0,0.227436,1.189916,1.532026,4.331378,8.876925,9.934835,10.861297,15.27374,10.559743,6.960291,5.432295,5.215366,4.211724,3.273195,2.298529,2.222624,2.02074,1.698805,1.124486,0.429687,0.015287,0.175093,0.585882,0.596214,0.671619,0.280867,0.0,0.0,0.0,0.037,-1.431798275933005,,L,lz3,L,3.466924120358736e-05,3.11346256838056e-06,0.001080604682691581,8.285815619344823e-05,4.7021986916754614e-05
459,0.0,0.0,0.0,0.182125,0.909728,1.093863,3.102047,6.242072,6.911989,8.157623,12.756556,9.898889,7.332306,6.231703,6.49664,6.149025,5.915902,4.502092,3.836762,3.001289,2.232883,1.559421,1.044286,0.541964,0.12005,0.373469,0.568133,0.627393,0.211791,0.0,0.0,0.0,0.059,-1.2291479883578558,,Z,zs4,Z,6.371832436291282e-05,6.6951659204049376e-06,0.0017752112876868718,8.14659076607227e-05,8.64213380661008e-05
460,0.0,0.0,0.0,0.266014,1.557908,2.070054,4.532145,7.069514,6.856854,7.779302,13.094056,10.965835,8.120671,6.616741,6.12906,4.83481,4.103343,3.249503,3.118961,2.562852,1.842625,1.325183,0.911374,0.42371,0.196882,0.658944,0.846293,0.669006,0.198359,0.0,0.0,0.0,0.018,-1.744727494896694,,L,lz3,L,2.3594724491411655e-05,3.57421912021409e-06,0.0014902149543098745,5.852236782089016e-05,3.2001589530744826e-05
461,0.0,0.0,0.0,0.081833,0.696821,0.975725,2.511079,4.539818,4.737805,5.573707,9.107018,7.355618,5.440871,4.78903,5.59726,6.467718,7.991563,7.824556,7.666696,6.312503,4.760967,3.037948,1.809876,0.726713,0.159311,0.533499,0.665225,0.504045,0.132796,0.0,0.0,0.0,0.58,-0.2365720064370627,,Z,zs4,Z,9.091960792356987e-05,6.646785402444132e-07,0.0037221880499985795,6.216491078814446e-05,0.0001233145135526124
462,0.0,0.0,0.486322,2.697562,2.879649,6.094416,9.806981,14.426774,13.08183,12.83866,15.047753,8.100256,4.31389,2.935442,2.597708,1.699747,0.681627,0.017592,0.25292,0.578054,0.73473,0.626284,0.1018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,-4.0,,K,ks4,L,1.9155711975977613e-06,5.259064938381512e-06,0.0003838220642070179,3.800212342406212e-05,2.5980944683102436e-06
463,0.0,0.0,0.0,0.0,0.0,0.0,0.485609,0.222352,0.420674,0.292714,0.514333,0.558323,0.689664,0.966144,1.592524,2.304586,3.429369,4.26919,5.93076,7.934301,10.281102,10.397162,10.494487,9.299521,8.147938,6.622402,6.721695,4.774106,3.063241,0.566272,0.021533,0.0,0.34,-0.4685210829577448,,Z,zs1,Z,0.013824382892952038,0.01234914285179152,0.029525867464930276,0.02026907135991373,0.018750048427865037
464,0.0,0.0,0.0,0.0,0.0,0.216594,0.668644,0.680964,0.685838,0.504916,0.772848,0.735728,0.806767,1.089713,1.81965,2.654925,3.955144,4.902594,6.687069,8.589861,10.472808,9.856413,9.247876,7.715167,6.655605,5.657305,6.150777,4.74598,3.329688,1.319295,0.07783,0.0,0.3,-0.5228787452803376,,Z,zs1,Z,0.009631307678302822,0.00818233217320382,0.025829832750945057,0.009299909323198718,0.013062969015702943
465,0.0,0.0,0.504116,1.740746,2.898706,6.462993,11.128293,12.990456,6.022256,3.148175,3.197485,2.293389,1.819206,2.203734,3.598787,4.530694,5.159946,4.721191,5.139019,5.530781,5.862823,4.706146,3.386269,1.828995,0.823305,0.30249,0.0,0.0,0.0,0.0,0.0,0.0,7.2e-06,-5.142667503568732,,K,ks4,L,1.363021795477554e-06,0.00013604744466281948,0.0016167218352426927,1.0192174596966152e-06,1.8486701989764082e-06
466,0.0,0.0,0.169465,1.580045,1.162283,3.023374,5.545911,9.914668,8.052113,4.167006,2.811684,1.802433,1.577451,1.990907,3.259225,4.371079,5.627313,5.83086,6.64703,6.999847,7.079978,5.86879,4.879021,3.27606,2.001653,1.409192,0.856833,0.09578,0.0,0.0,0.0,0.0,1.2e-05,-4.920818753952375,,K,kz3,K,5.433346295845586e-06,0.0006327828414900454,0.0055059431643568035,1.0511981499229177e-06,7.369262480743652e-06
467,0.0,0.0,0.0,0.167916,1.166522,2.019522,2.950231,3.345687,2.434532,2.381031,3.750609,3.776262,4.488041,6.408705,10.386413,12.968436,13.853075,10.20463,6.787595,3.602816,2.316506,1.96409,1.419252,0.630307,0.179003,0.841187,1.085692,0.69797,0.173969,0.0,0.0,0.0,0.0012,-2.920818753952376,,Z,zs3,Z,7.822470059503858e-05,3.7033831828783035e-05,0.00464931480087987,0.0007391925785915247,0.0001060963759300952
468,0.0,0.0,0.0,0.195343,1.22939,1.91276,2.940376,3.336411,2.512392,2.470988,3.955137,3.811343,4.509923,6.74307,11.316129,14.169734,14.622025,10.043186,6.076011,2.794489,1.663334,1.570735,1.146301,0.555575,0.219035,0.825126,0.946618,0.353537,0.081032,0.0,0.0,0.0,0.0063,-2.2006594505464183,,Z,zs3,Z,8.264801743302165e-05,2.5972913645642745e-05,0.004438939950155443,0.0007853637521659987,0.00011209573268736909
469,0.0,0.0,0.0,0.045054,0.614539,1.188689,1.617073,1.953786,1.514189,1.804415,3.91105,6.070016,8.631944,11.811362,16.170537,15.698455,12.328404,6.626818,3.408892,1.434116,1.030283,1.313226,0.938644,0.09723,0.004138,0.303738,0.80099,0.537444,0.144967,0.0,0.0,0.0,0.002,-2.6989700043360187,,Z,zs3,Z,0.0011677025296059711,0.0010029040817619843,0.003638025882958261,0.0013318311689547732,0.00158375814305713
470,0.0,0.0,0.0,0.0,0.476693,0.934689,1.205557,1.476706,1.182763,1.875688,3.637705,7.453665,12.292612,16.426078,20.435025,16.328608,9.274134,2.804342,1.067867,0.879898,0.994631,1.055163,0.198174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.6020599913279624,,Z,zs3,Z,0.002019017412350048,0.001989092755936011,0.0031250241330661207,0.0017182110319459796,0.0027383988530559505
471,0.0,0.0,0.0,0.259023,1.317957,1.591107,2.778326,2.998085,2.21442,2.943986,6.084993,8.738823,10.933177,13.057277,15.368543,12.346044,7.428132,2.872873,1.414433,1.113537,1.375437,1.433239,0.777798,0.06126,0.017227,0.762858,1.148756,0.774668,0.188021,0.0,0.0,0.0,0.016,-1.7958800173440752,,Z,zs3,Z,0.00017593486840044542,3.9761575558992875e-05,0.0028212869501314276,0.0007067081068240031,0.00023862094447197387
472,0.0,0.0,0.212494,1.746394,1.191032,3.005214,5.649999,9.073844,8.879515,8.749852,12.158519,10.241669,8.823908,8.597719,9.009107,6.511536,3.157513,0.578903,0.283269,0.65816,0.784813,0.594332,0.092209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,-3.5228787452803374,,K,ks4,L,8.753798555633007e-06,1.5204052812410782e-05,0.0011400502681751142,4.260237570009536e-05,1.1872800986261234e-05
473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271505,1.049088,1.833897,2.859069,5.171815,8.410336,13.449519,15.736163,17.143631,14.93176,10.734989,5.547091,2.672681,0.188456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.3979400086720376,,Z,zs1,Z,0.010142526734491156,0.01041793437713977,0.009671764863656038,0.007412764030963917,0.013756336823510523
474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080893,0.483686,0.834924,1.279169,2.47376,4.790006,9.437088,13.307305,17.199609,17.795481,15.139566,8.978281,4.610293,1.18446,0.026247,0.640563,1.209649,0.494446,0.034574,0.0,0.0,0.0,3.9,0.5910646070264992,,Z,zs1,Z,0.016231849960869665,0.016903716017795757,0.012592181167225438,0.010898318638688068,0.022015302614000108
475,0.0,0.0,0.0,0.0,0.0,0.0,0.494297,0.104706,0.302957,0.347181,0.844312,1.648155,2.197198,2.56355,3.159895,3.84117,6.460808,9.7108,14.122633,16.537868,15.989439,10.802873,6.405248,2.205782,0.075024,0.309304,1.017318,0.7614,0.098083,0.0,0.0,0.0,2.3,0.3617278360175928,,Z,zs1,Z,0.0075277050377272,0.0069210589815219305,0.01352232030368196,0.008352713615807333,0.010209846985649333
476,0.0,0.0,0.0,0.0,0.0,0.0,0.488018,0.097907,0.265822,0.282718,0.520081,1.237988,1.796164,2.059678,2.608692,3.816068,8.11275,12.48146,17.322422,18.177157,15.195108,8.252571,4.345191,0.970395,0.020046,0.433647,0.980798,0.470945,0.064373,0.0,0.0,0.0,1.9,0.2787536009528289,,Z,zs1,Z,0.011073397581178038,0.0110545724256669,0.012348002988115699,0.009834519822397799,0.015018879505568688
477,0.0,0.0,0.0,0.0,0.0,0.363219,0.441734,0.796162,0.495218,1.201954,1.58093,4.878888,11.313876,17.292783,23.241302,19.662336,11.905165,3.574195,0.580887,0.185829,0.92865,1.204551,0.338367,0.013954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0791812460476248,,Z,zs2,Z,0.004471432267402874,0.004690371060579477,0.0034625865924193186,0.002084351906800646,0.006064615846141345
478,0.0,0.0,0.0,0.0,0.109151,0.680835,0.834878,1.367102,0.973074,1.540683,2.217663,4.335369,9.140326,15.691994,22.10629,20.076408,12.940261,4.086769,0.65301,0.084698,1.041284,1.390306,0.704508,0.02539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,-0.3872161432802645,,Z,zs2,Z,0.003276328821121291,0.003347398369014514,0.0035570604674686596,0.0018961341473803623,0.0044436937646564435
479,0.0,0.0,0.0,0.0,0.0,0.234868,0.498485,0.645999,0.484757,0.935682,1.830423,2.934,6.971223,13.54707,21.224731,21.930952,16.492653,7.231681,2.125361,0.333531,0.916197,1.286253,0.363197,0.012936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.1760912590556812,,Z,zs1,Z,0.004893574586476769,0.005108316865483001,0.004041576497435107,0.002888080751880884,0.0066371686311283784
480,0.0,0.0,0.0,0.0,0.0,0.468974,0.400947,0.840761,0.524401,1.293187,2.179215,5.720035,11.100153,15.765949,20.588289,17.869853,12.204934,5.253736,2.145368,0.851961,0.937404,1.211605,0.625644,0.017582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0791812460476248,,Z,zs2,Z,0.003754700789135458,0.0039070911564861,0.003531855145339488,0.001966278123165712,0.0050925109766978985
481,0.0,0.0,0.0,0.0,0.0,0.707551,0.734035,1.2451,1.047169,1.562341,2.83125,4.826424,8.277431,12.97954,18.271427,17.885346,14.072047,7.411778,3.810799,1.487983,0.903055,1.175964,0.733766,0.036994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,-0.494850021680094,,Z,zs2,Z,0.002880598339719715,0.002903830934373942,0.0038495462914709456,0.0017603356771454266,0.003906963427532698
482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195113,1.144215,2.434301,4.10772,7.141829,9.999837,13.444761,13.933385,14.179138,12.008211,9.130648,5.827022,3.79837,1.372911,0.042582,0.218749,0.760832,0.260377,0.0,0.0,0.0,0.0,0.34,-0.4685210829577448,,Z,zs1,Z,0.008209518609974651,0.008439585806211937,0.009043953070470486,0.007050395093505726,0.01113459260340367
483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151936,0.526337,0.91555,1.754854,4.180961,8.20372,14.202235,16.885451,18.092405,15.20482,10.632746,5.715894,3.122791,0.407544,0.002755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.6020599913279624,,Z,zs1,Z,0.01287898996438012,0.013442159436809679,0.009961456450504478,0.007870610635531473,0.017467809406322757
484,0.0,0.0,0.285404,1.999741,1.749257,3.605748,5.899591,8.512679,7.844884,8.368963,12.868274,9.114403,5.627482,3.859191,3.225947,2.771947,3.388663,4.086893,5.021708,4.59044,3.499247,2.18199,1.381246,0.116301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,-1.337242168318426,,K,ks4,L,4.907039235153392e-06,2.961001173471301e-05,0.001117913549932511,3.298821844691338e-05,6.655430771052148e-06
485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154357,0.281856,0.294299,0.521818,1.064174,1.384613,1.584011,2.28021,3.959792,8.825231,13.435055,18.343649,18.919848,15.342805,8.570307,4.261981,0.775993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.4471580313422192,,Z,zs1,Z,0.01377588960839017,0.014115692724079965,0.012164239483552202,0.010563568254083066,0.01868427685303222
486,0.0,0.0,0.0,0.0,0.020111,0.385474,0.471762,0.453222,0.305715,0.258479,0.565021,1.115012,1.428797,1.784318,2.815488,4.61834,8.367728,11.48129,14.77493,15.47185,13.976527,9.651561,6.503382,2.943564,0.415119,0.217451,0.831931,0.940143,0.202785,0.0,0.0,0.0,2.2,0.3424226808222063,,Z,zs1,Z,0.010340655717442153,0.010289777277569174,0.012841774875447798,0.009396941369867054,0.014025059706409604
